ID_PI,KPI,Gebied,Date,Value
1,TOESTAND,Poort,Feb/13,8.7
1,TOESTAND,Poort,Mar/13,8.7
1,TOESTAND,Poort,Apr/13,8.7
1,TOESTAND,Poort,May/13,8.7
1,TOESTAND,Poort,Jun/13,8.7
1,TOESTAND,Poort,Jul/13,8.7
1,TOESTAND,Poort,Aug/13,8.7
1,TOESTAND,Poort,Sep/13,8.7
1,TOESTAND,Poort,Oct/13,8.7
1,TOESTAND,Poort,Nov/13,8.7
1,TOESTAND,Poort,Dec/13,8.7
1,TOESTAND,Almere,Jan/14,8.7
1,TOESTAND,Almere,Feb/14,8.7
1,TOESTAND,Almere,Mar/14,8.7
1,TOESTAND,Almere,Apr/14,8.7
1,TOESTAND,Almere,May/14,8.7
1,TOESTAND,Almere,Jun/14,8.7
1,TOESTAND,Almere,Jul/14,8.7
1,TOESTAND,Almere,Aug/14,8.7
1,TOESTAND,Almere,Sep/14,8.7
1,TOESTAND,Almere,Oct/14,8.7
1,TOESTAND,Almere,Nov/14,8.7
1,TOESTAND,Almere,Dec/14,8.7
1,TOESTAND,Haven,Jan/14,8.7
1,TOESTAND,Haven,Feb/14,8.7
1,TOESTAND,Haven,Mar/14,8.7
1,TOESTAND,Haven,Apr/14,8.7
1,TOESTAND,Haven,May/14,8.7
1,TOESTAND,Haven,Jun/14,8.7
1,TOESTAND,Haven,Jul/14,8.7
1,TOESTAND,Haven,Aug/14,8.7
1,TOESTAND,Haven,Sep/14,8.7
1,TOESTAND,Haven,Oct/14,8.7
1,TOESTAND,Haven,Nov/14,8.7
1,TOESTAND,Haven,Dec/14,8.7
1,TOESTAND,Pampus,Jan/14,8.7
1,TOESTAND,Pampus,Feb/14,8.7
1,TOESTAND,Pampus,Mar/14,8.7
1,TOESTAND,Pampus,Apr/14,8.7
1,TOESTAND,Pampus,May/14,8.7
1,TOESTAND,Pampus,Jun/14,8.7
1,TOESTAND,Pampus,Jul/14,8.7
1,TOESTAND,Pampus,Aug/14,8.7
1,TOESTAND,Pampus,Sep/14,8.7
1,TOESTAND,Pampus,Oct/14,8.7
1,TOESTAND,Pampus,Nov/14,8.7
1,TOESTAND,Pampus,Dec/14,8.7
1,TOESTAND,Poort,Jan/14,8.7
1,TOESTAND,Poort,Feb/14,8.7
1,TOESTAND,Poort,Mar/14,8.7
1,TOESTAND,Poort,Apr/14,8.7
1,TOESTAND,Poort,May/14,8.7
1,TOESTAND,Poort,Jun/14,8.7
1,TOESTAND,Poort,Jul/14,8.7
1,TOESTAND,Poort,Aug/14,8.7
1,TOESTAND,Poort,Sep/14,8.7
1,TOESTAND,Poort,Oct/14,8.7
1,TOESTAND,Poort,Nov/14,8.7
1,TOESTAND,Poort,Dec/14,8.7
1,TOESTAND,Stad,Jan/14,8.7
1,TOESTAND,Stad,Feb/14,8.7
1,TOESTAND,Stad,Mar/14,8.7
1,TOESTAND,Stad,Apr/14,8.7
1,TOESTAND,Stad,May/14,8.7
1,TOESTAND,Stad,Jun/14,8.7
1,TOESTAND,Stad,Jul/14,8.7
1,TOESTAND,Stad,Aug/14,8.7
1,TOESTAND,Stad,Sep/14,8.7
1,TOESTAND,Stad,Oct/14,8.7
1,TOESTAND,Stad,Nov/14,8.7
1,TOESTAND,Stad,Dec/14,8.7
1,TOESTAND,Hout,Jan/14,8.7
1,TOESTAND,Hout,Feb/14,8.7
1,TOESTAND,Hout,Mar/14,8.7
1,TOESTAND,Hout,Apr/14,8.7
1,TOESTAND,Hout,May/14,8.7
1,TOESTAND,Hout,Jun/14,8.7
1,TOESTAND,Hout,Jul/14,8.7
1,TOESTAND,Hout,Aug/14,8.7
1,TOESTAND,Hout,Sep/14,8.7
1,TOESTAND,Hout,Oct/14,8.7
1,TOESTAND,Hout,Nov/14,8.7
1,TOESTAND,Hout,Dec/14,8.7
1,TOESTAND,Poort,Jan/14,8.7
1,TOESTAND,Poort,Feb/14,8.7
1,TOESTAND,Poort,Mar/14,8.7
1,TOESTAND,Poort,Apr/14,8.7
1,TOESTAND,Poort,May/14,8.7
1,TOESTAND,Poort,Jun/14,8.7
1,TOESTAND,Poort,Jul/14,8.7
1,TOESTAND,Poort,Aug/14,8.7
1,TOESTAND,Poort,Sep/14,8.7
1,TOESTAND,Poort,Oct/14,8.7
1,TOESTAND,Poort,Nov/14,8.7
1,TOESTAND,Poort,Dec/14,8.7
1,OMGEVING,Almere,Jan/09,8.7
1,OMGEVING,Almere,Feb/09,8.7
1,OMGEVING,Almere,Mar/09,8.7
1,OMGEVING,Almere,Apr/09,8.7
1,OMGEVING,Almere,May/09,8.7
1,OMGEVING,Almere,Jun/09,8.7
1,OMGEVING,Almere,Jul/09,8.7
1,OMGEVING,Almere,Aug/09,8.7
1,OMGEVING,Almere,Sep/09,8.7
1,OMGEVING,Almere,Oct/09,8.7
1,OMGEVING,Almere,Nov/09,8.7
1,OMGEVING,Almere,Dec/09,8.7
1,OMGEVING,Haven,Jan/09,8.7
1,OMGEVING,Haven,Feb/09,8.7
1,OMGEVING,Haven,Mar/09,8.7
1,OMGEVING,Haven,Apr/09,8.7
1,OMGEVING,Haven,May/09,8.7
1,OMGEVING,Haven,Jun/09,8.7
1,OMGEVING,Haven,Jul/09,8.7
1,OMGEVING,Haven,Aug/09,8.7
1,OMGEVING,Haven,Sep/09,8.7
1,OMGEVING,Haven,Oct/09,8.7
1,OMGEVING,Haven,Nov/09,8.7
1,OMGEVING,Haven,Dec/09,8.7
1,OMGEVING,Pampus,Jan/09,8.7
1,OMGEVING,Pampus,Feb/09,8.7
1,OMGEVING,Pampus,Mar/09,8.7
1,OMGEVING,Pampus,Apr/09,8.7
1,OMGEVING,Pampus,May/09,8.7
1,OMGEVING,Pampus,Jun/09,8.7
1,OMGEVING,Pampus,Jul/09,8.7
1,OMGEVING,Pampus,Aug/09,8.7
1,OMGEVING,Pampus,Sep/09,8.7
1,OMGEVING,Pampus,Oct/09,8.7
1,OMGEVING,Pampus,Nov/09,8.7
1,OMGEVING,Pampus,Dec/09,8.7
1,OMGEVING,Poort,Jan/09,8.7
1,OMGEVING,Poort,Feb/09,8.7
1,OMGEVING,Poort,Mar/09,8.7
1,OMGEVING,Poort,Apr/09,8.7
1,OMGEVING,Poort,May/09,8.7
1,OMGEVING,Poort,Jun/09,8.7
1,OMGEVING,Poort,Jul/09,8.7
1,OMGEVING,Poort,Aug/09,8.7
1,OMGEVING,Poort,Sep/09,8.7
1,OMGEVING,Poort,Oct/09,8.7
1,OMGEVING,Poort,Nov/09,8.7
1,OMGEVING,Poort,Dec/09,8.7
1,OMGEVING,Stad,Jan/09,8.7
1,OMGEVING,Stad,Feb/09,8.7
1,OMGEVING,Stad,Mar/09,8.7
1,OMGEVING,Stad,Apr/09,8.7
1,OMGEVING,Stad,May/09,8.7
1,OMGEVING,Stad,Jun/09,8.7
1,OMGEVING,Stad,Jul/09,8.7
1,OMGEVING,Stad,Aug/09,8.7
1,OMGEVING,Stad,Sep/09,8.7
1,OMGEVING,Stad,Oct/09,8.7
1,OMGEVING,Stad,Nov/09,8.7
1,OMGEVING,Stad,Dec/09,8.7
1,OMGEVING,Hout,Jan/09,8.7
1,OMGEVING,Hout,Feb/09,8.7
1,OMGEVING,Hout,Mar/09,8.7
1,OMGEVING,Hout,Apr/09,8.7
1,OMGEVING,Hout,May/09,8.7
1,OMGEVING,Hout,Jun/09,8.7
1,OMGEVING,Hout,Jul/09,8.7
1,OMGEVING,Hout,Aug/09,8.7
1,OMGEVING,Hout,Sep/09,8.7
1,OMGEVING,Hout,Oct/09,8.7
1,OMGEVING,Hout,Nov/09,8.7
1,OMGEVING,Hout,Dec/09,8.7
1,OMGEVING,Poort,Jan/09,8.7
1,OMGEVING,Poort,Feb/09,8.7
1,OMGEVING,Poort,Mar/09,8.7
1,OMGEVING,Poort,Apr/09,8.7
1,OMGEVING,Poort,May/09,8.7
1,OMGEVING,Poort,Jun/09,8.7
1,OMGEVING,Poort,Jul/09,8.7
1,OMGEVING,Poort,Aug/09,8.7
1,OMGEVING,Poort,Sep/09,8.7
1,OMGEVING,Poort,Oct/09,8.7
1,OMGEVING,Poort,Nov/09,8.7
1,OMGEVING,Poort,Dec/09,8.7
1,OMGEVING,Almere,Jan/10,8.7
1,OMGEVING,Almere,Feb/10,8.7
1,OMGEVING,Almere,Mar/10,8.7
1,OMGEVING,Almere,Apr/10,8.7
1,OMGEVING,Almere,May/10,8.7
1,OMGEVING,Almere,Jun/10,8.7
1,OMGEVING,Almere,Jul/10,8.7
1,OMGEVING,Almere,Aug/10,8.7
1,OMGEVING,Almere,Sep/10,8.7
1,OMGEVING,Almere,Oct/10,8.7
1,OMGEVING,Almere,Nov/10,8.7
1,OMGEVING,Almere,Dec/10,8.7
1,OMGEVING,Haven,Jan/10,8.7
1,OMGEVING,Haven,Feb/10,8.7
1,OMGEVING,Haven,Mar/10,8.7
1,OMGEVING,Haven,Apr/10,8.7
1,OMGEVING,Haven,May/10,8.7
1,OMGEVING,Haven,Jun/10,8.7
1,OMGEVING,Haven,Jul/10,8.7
1,OMGEVING,Haven,Aug/10,8.7
1,OMGEVING,Haven,Sep/10,8.7
1,OMGEVING,Haven,Oct/10,8.7
1,OMGEVING,Haven,Nov/10,8.7
1,OMGEVING,Haven,Dec/10,8.7
1,OMGEVING,Pampus,Jan/10,8.7
1,OMGEVING,Pampus,Feb/10,8.7
1,OMGEVING,Pampus,Mar/10,8.7
1,OMGEVING,Pampus,Apr/10,8.7
1,OMGEVING,Pampus,May/10,8.7
1,OMGEVING,Pampus,Jun/10,8.7
1,OMGEVING,Pampus,Jul/10,8.7
1,OMGEVING,Pampus,Aug/10,8.7
1,OMGEVING,Pampus,Sep/10,8.7
1,OMGEVING,Pampus,Oct/10,8.7
1,OMGEVING,Pampus,Nov/10,8.7
1,OMGEVING,Pampus,Dec/10,8.7
1,OMGEVING,Poort,Jan/10,8.7
1,OMGEVING,Poort,Feb/10,8.7
1,OMGEVING,Poort,Mar/10,8.7
1,OMGEVING,Poort,Apr/10,8.7
1,OMGEVING,Poort,May/10,8.7
1,OMGEVING,Poort,Jun/10,8.7
1,OMGEVING,Poort,Jul/10,8.7
1,OMGEVING,Poort,Aug/10,8.7
1,OMGEVING,Poort,Sep/10,8.7
1,OMGEVING,Poort,Oct/10,8.7
1,OMGEVING,Poort,Nov/10,8.7
1,OMGEVING,Poort,Dec/10,8.7
1,OMGEVING,Stad,Jan/10,8.7
1,OMGEVING,Stad,Feb/10,8.7
1,OMGEVING,Stad,Mar/10,8.7
1,OMGEVING,Stad,Apr/10,8.7
1,OMGEVING,Stad,May/10,8.7
1,OMGEVING,Stad,Jun/10,8.7
1,OMGEVING,Stad,Jul/10,8.7
1,OMGEVING,Stad,Aug/10,8.7
1,OMGEVING,Stad,Sep/10,8.7
1,OMGEVING,Stad,Oct/10,8.7
1,OMGEVING,Stad,Nov/10,8.7
1,OMGEVING,Stad,Dec/10,8.7
1,OMGEVING,Hout,Jan/10,8.7
1,OMGEVING,Hout,Feb/10,8.7
1,OMGEVING,Hout,Mar/10,8.7
1,OMGEVING,Hout,Apr/10,8.7
1,OMGEVING,Hout,May/10,8.7
1,OMGEVING,Hout,Jun/10,8.7
1,OMGEVING,Hout,Jul/10,8.7
1,OMGEVING,Hout,Aug/10,8.7
1,OMGEVING,Hout,Sep/10,8.7
1,OMGEVING,Hout,Oct/10,8.7
1,OMGEVING,Hout,Nov/10,8.7
1,OMGEVING,Hout,Dec/10,8.7
1,OMGEVING,Poort,Jan/10,8.7
1,OMGEVING,Poort,Feb/10,8.7
1,OMGEVING,Poort,Mar/10,8.7
1,OMGEVING,Poort,Apr/10,8.7
1,OMGEVING,Poort,May/10,8.7
1,OMGEVING,Poort,Jun/10,8.7
1,OMGEVING,Poort,Jul/10,8.7
1,OMGEVING,Poort,Aug/10,8.7
1,OMGEVING,Poort,Sep/10,8.7
1,OMGEVING,Poort,Oct/10,8.7
1,OMGEVING,Poort,Nov/10,8.7
1,OMGEVING,Poort,Dec/10,8.7
1,OMGEVING,Almere,Jan/11,8.7
1,OMGEVING,Almere,Feb/11,8.7
1,OMGEVING,Almere,Mar/11,8.7
1,OMGEVING,Almere,Apr/11,8.7
1,OMGEVING,Almere,May/11,8.7
1,OMGEVING,Almere,Jun/11,8.7
1,OMGEVING,Almere,Jul/11,8.7
1,OMGEVING,Almere,Aug/11,8.7
1,OMGEVING,Almere,Sep/11,8.7
1,OMGEVING,Almere,Oct/11,8.7
1,OMGEVING,Almere,Nov/11,8.7
1,OMGEVING,Almere,Dec/11,8.7
1,OMGEVING,Haven,Jan/11,8.7
1,OMGEVING,Haven,Feb/11,8.7
1,OMGEVING,Haven,Mar/11,8.7
1,OMGEVING,Haven,Apr/11,8.7
1,OMGEVING,Haven,May/11,8.7
1,OMGEVING,Haven,Jun/11,8.7
1,OMGEVING,Haven,Jul/11,8.7
1,OMGEVING,Haven,Aug/11,8.7
1,OMGEVING,Haven,Sep/11,8.7
1,OMGEVING,Haven,Oct/11,8.7
1,OMGEVING,Haven,Nov/11,8.7
1,OMGEVING,Haven,Dec/11,8.7
1,OMGEVING,Pampus,Jan/11,8.7
1,OMGEVING,Pampus,Feb/11,8.7
1,OMGEVING,Pampus,Mar/11,8.7
1,OMGEVING,Pampus,Apr/11,8.7
1,OMGEVING,Pampus,May/11,8.7
1,OMGEVING,Pampus,Jun/11,8.7
1,OMGEVING,Pampus,Jul/11,8.7
1,OMGEVING,Pampus,Aug/11,8.7
1,OMGEVING,Pampus,Sep/11,8.7
1,OMGEVING,Pampus,Oct/11,8.7
1,OMGEVING,Pampus,Nov/11,8.7
1,OMGEVING,Pampus,Dec/11,8.7
1,OMGEVING,Poort,Jan/11,8.7
1,OMGEVING,Poort,Feb/11,8.7
1,OMGEVING,Poort,Mar/11,8.7
1,OMGEVING,Poort,Apr/11,8.7
1,OMGEVING,Poort,May/11,8.7
1,OMGEVING,Poort,Jun/11,8.7
1,OMGEVING,Poort,Jul/11,8.7
1,OMGEVING,Poort,Aug/11,8.7
1,OMGEVING,Poort,Sep/11,8.7
1,OMGEVING,Poort,Oct/11,8.7
1,OMGEVING,Poort,Nov/11,8.7
1,OMGEVING,Poort,Dec/11,8.7
1,OMGEVING,Stad,Jan/11,8.7
1,OMGEVING,Stad,Feb/11,8.7
1,OMGEVING,Stad,Mar/11,8.7
1,OMGEVING,Stad,Apr/11,8.7
1,OMGEVING,Stad,May/11,8.7
1,OMGEVING,Stad,Jun/11,8.7
1,OMGEVING,Stad,Jul/11,8.7
1,OMGEVING,Stad,Aug/11,8.7
1,OMGEVING,Stad,Sep/11,8.7
1,OMGEVING,Stad,Oct/11,8.7
1,OMGEVING,Stad,Nov/11,8.7
1,OMGEVING,Stad,Dec/11,8.7
1,OMGEVING,Hout,Jan/11,8.7
1,OMGEVING,Hout,Feb/11,8.7
1,OMGEVING,Hout,Mar/11,8.7
1,OMGEVING,Hout,Apr/11,8.7
1,OMGEVING,Hout,May/11,8.7
1,OMGEVING,Hout,Jun/11,8.7
1,OMGEVING,Hout,Jul/11,8.7
1,OMGEVING,Hout,Aug/11,8.7
1,OMGEVING,Hout,Sep/11,8.7
1,OMGEVING,Hout,Oct/11,8.7
1,OMGEVING,Hout,Nov/11,8.7
1,OMGEVING,Hout,Dec/11,8.7
1,OMGEVING,Poort,Jan/11,8.7
1,OMGEVING,Poort,Feb/11,8.7
1,OMGEVING,Poort,Mar/11,8.7
1,OMGEVING,Poort,Apr/11,8.7
1,OMGEVING,Poort,May/11,8.7
1,OMGEVING,Poort,Jun/11,8.7
1,OMGEVING,Poort,Jul/11,8.7
1,OMGEVING,Poort,Aug/11,8.7
1,OMGEVING,Poort,Sep/11,8.7
1,OMGEVING,Poort,Oct/11,8.7
1,OMGEVING,Poort,Nov/11,8.7
1,OMGEVING,Poort,Dec/11,8.7
1,OMGEVING,Almere,Jan/12,8.7
1,OMGEVING,Almere,Feb/12,8.7
1,OMGEVING,Almere,Mar/12,8.7
1,OMGEVING,Almere,Apr/12,8.7
1,OMGEVING,Almere,May/12,8.7
1,OMGEVING,Almere,Jun/12,8.7
1,OMGEVING,Almere,Jul/12,8.7
1,OMGEVING,Almere,Aug/12,8.7
1,OMGEVING,Almere,Sep/12,8.7
1,OMGEVING,Almere,Oct/12,8.7
1,OMGEVING,Almere,Nov/12,8.7
1,OMGEVING,Almere,Dec/12,8.7
1,OMGEVING,Haven,Jan/12,8.7
1,OMGEVING,Haven,Feb/12,8.7
1,OMGEVING,Haven,Mar/12,8.7
1,OMGEVING,Haven,Apr/12,8.7
1,OMGEVING,Haven,May/12,8.7
1,OMGEVING,Haven,Jun/12,8.7
1,OMGEVING,Haven,Jul/12,8.7
1,OMGEVING,Haven,Aug/12,8.7
1,OMGEVING,Haven,Sep/12,8.7
1,OMGEVING,Haven,Oct/12,8.7
1,OMGEVING,Haven,Nov/12,8.7
1,OMGEVING,Haven,Dec/12,8.7
1,OMGEVING,Pampus,Jan/12,8.7
1,OMGEVING,Pampus,Feb/12,8.7
1,OMGEVING,Pampus,Mar/12,8.7
1,OMGEVING,Pampus,Apr/12,8.7
1,OMGEVING,Pampus,May/12,8.7
1,OMGEVING,Pampus,Jun/12,8.7
1,OMGEVING,Pampus,Jul/12,8.7
1,OMGEVING,Pampus,Aug/12,8.7
1,OMGEVING,Pampus,Sep/12,8.7
1,OMGEVING,Pampus,Oct/12,8.7
1,OMGEVING,Pampus,Nov/12,8.7
1,OMGEVING,Pampus,Dec/12,8.7
1,OMGEVING,Poort,Jan/12,8.7
1,OMGEVING,Poort,Feb/12,8.7
1,OMGEVING,Poort,Mar/12,8.7
1,OMGEVING,Poort,Apr/12,8.7
1,OMGEVING,Poort,May/12,8.7
1,OMGEVING,Poort,Jun/12,8.7
1,OMGEVING,Poort,Jul/12,8.7
1,OMGEVING,Poort,Aug/12,8.7
1,OMGEVING,Poort,Sep/12,8.7
1,OMGEVING,Poort,Oct/12,8.7
1,OMGEVING,Poort,Nov/12,8.7
1,OMGEVING,Poort,Dec/12,8.7
1,OMGEVING,Stad,Jan/12,8.7
1,OMGEVING,Stad,Feb/12,8.7
1,OMGEVING,Stad,Mar/12,8.7
1,OMGEVING,Stad,Apr/12,8.7
1,OMGEVING,Stad,May/12,8.7
1,OMGEVING,Stad,Jun/12,8.7
1,OMGEVING,Stad,Jul/12,8.7
1,OMGEVING,Stad,Aug/12,8.7
1,OMGEVING,Stad,Sep/12,8.7
1,OMGEVING,Stad,Oct/12,8.7
1,OMGEVING,Stad,Nov/12,8.7
1,OMGEVING,Stad,Dec/12,8.7
1,OMGEVING,Hout,Jan/12,8.7
1,OMGEVING,Hout,Feb/12,8.7
1,OMGEVING,Hout,Mar/12,8.7
1,OMGEVING,Hout,Apr/12,8.7
1,OMGEVING,Hout,May/12,8.7
1,OMGEVING,Hout,Jun/12,8.7
1,OMGEVING,Hout,Jul/12,8.7
1,OMGEVING,Hout,Aug/12,8.7
1,OMGEVING,Hout,Sep/12,8.7
1,OMGEVING,Hout,Oct/12,8.7
1,OMGEVING,Hout,Nov/12,8.7
1,OMGEVING,Hout,Dec/12,8.7
1,OMGEVING,Poort,Jan/12,8.7
1,OMGEVING,Poort,Feb/12,8.7
1,OMGEVING,Poort,Mar/12,8.7
1,OMGEVING,Poort,Apr/12,8.7
1,OMGEVING,Poort,May/12,8.7
1,OMGEVING,Poort,Jun/12,8.7
1,OMGEVING,Poort,Jul/12,8.7
1,OMGEVING,Poort,Aug/12,8.7
1,OMGEVING,Poort,Sep/12,8.7
1,OMGEVING,Poort,Oct/12,8.7
1,OMGEVING,Poort,Nov/12,8.7
1,OMGEVING,Poort,Dec/12,8.7
1,OMGEVING,Almere,Jan/13,8.7
1,OMGEVING,Almere,Feb/13,8.7
1,OMGEVING,Almere,Mar/13,8.7
1,OMGEVING,Almere,Apr/13,8.7
1,OMGEVING,Almere,May/13,8.7
1,OMGEVING,Almere,Jun/13,8.7
1,OMGEVING,Almere,Jul/13,8.7
1,OMGEVING,Almere,Aug/13,8.7
1,OMGEVING,Almere,Sep/13,8.7
1,OMGEVING,Almere,Oct/13,8.7
1,OMGEVING,Almere,Nov/13,8.7
1,OMGEVING,Almere,Dec/13,8.7
1,OMGEVING,Haven,Jan/13,8.7
1,OMGEVING,Haven,Feb/13,8.7
1,OMGEVING,Haven,Mar/13,8.7
1,OMGEVING,Haven,Apr/13,8.7
1,OMGEVING,Haven,May/13,8.7
1,OMGEVING,Haven,Jun/13,8.7
1,OMGEVING,Haven,Jul/13,8.7
1,OMGEVING,Haven,Aug/13,8.7
1,OMGEVING,Haven,Sep/13,8.7
1,OMGEVING,Haven,Oct/13,8.7
1,OMGEVING,Haven,Nov/13,8.7
1,OMGEVING,Haven,Dec/13,8.7
1,OMGEVING,Pampus,Jan/13,8.7
1,OMGEVING,Pampus,Feb/13,8.7
1,OMGEVING,Pampus,Mar/13,8.7
1,OMGEVING,Pampus,Apr/13,8.7
1,OMGEVING,Pampus,May/13,8.7
1,OMGEVING,Pampus,Jun/13,8.7
1,OMGEVING,Pampus,Jul/13,8.7
1,OMGEVING,Pampus,Aug/13,8.7
1,OMGEVING,Pampus,Sep/13,8.7
1,OMGEVING,Pampus,Oct/13,8.7
1,OMGEVING,Pampus,Nov/13,8.7
1,OMGEVING,Pampus,Dec/13,8.7
1,OMGEVING,Poort,Jan/13,8.7
1,OMGEVING,Poort,Feb/13,8.7
1,OMGEVING,Poort,Mar/13,8.7
1,OMGEVING,Poort,Apr/13,8.7
1,OMGEVING,Poort,May/13,8.7
1,OMGEVING,Poort,Jun/13,8.7
1,OMGEVING,Poort,Jul/13,8.7
1,OMGEVING,Poort,Aug/13,8.7
1,OMGEVING,Poort,Sep/13,8.7
1,OMGEVING,Poort,Oct/13,8.7
1,OMGEVING,Poort,Nov/13,8.7
1,OMGEVING,Poort,Dec/13,8.7
1,OMGEVING,Stad,Jan/13,8.7
1,OMGEVING,Stad,Feb/13,8.7
1,OMGEVING,Stad,Mar/13,8.7
1,OMGEVING,Stad,Apr/13,8.7
1,OMGEVING,Stad,May/13,8.7
1,OMGEVING,Stad,Jun/13,8.7
1,OMGEVING,Stad,Jul/13,8.7
1,OMGEVING,Stad,Aug/13,8.7
1,OMGEVING,Stad,Sep/13,8.7
1,OMGEVING,Stad,Oct/13,8.7
1,OMGEVING,Stad,Nov/13,8.7
1,OMGEVING,Stad,Dec/13,8.7
1,OMGEVING,Hout,Jan/13,8.7
1,OMGEVING,Hout,Feb/13,8.7
1,OMGEVING,Hout,Mar/13,8.7
1,OMGEVING,Hout,Apr/13,8.7
1,OMGEVING,Hout,May/13,8.7
1,OMGEVING,Hout,Jun/13,8.7
1,OMGEVING,Hout,Jul/13,8.7
1,OMGEVING,Hout,Aug/13,8.7
1,OMGEVING,Hout,Sep/13,8.7
1,OMGEVING,Hout,Oct/13,8.7
1,OMGEVING,Hout,Nov/13,8.7
1,OMGEVING,Hout,Dec/13,8.7
1,OMGEVING,Poort,Jan/13,8.7
1,OMGEVING,Poort,Feb/13,8.7
1,OMGEVING,Poort,Mar/13,8.7
1,OMGEVING,Poort,Apr/13,8.7
1,OMGEVING,Poort,May/13,8.7
1,OMGEVING,Poort,Jun/13,8.7
1,OMGEVING,Poort,Jul/13,8.7
1,OMGEVING,Poort,Aug/13,8.7
1,OMGEVING,Poort,Sep/13,8.7
1,OMGEVING,Poort,Oct/13,8.7
1,OMGEVING,Poort,Nov/13,8.7
1,OMGEVING,Poort,Dec/13,8.7
1,OMGEVING,Almere,Jan/14,8.7
1,OMGEVING,Almere,Feb/14,8.7
1,OMGEVING,Almere,Mar/14,8.7
1,OMGEVING,Almere,Apr/14,8.7
1,OMGEVING,Almere,May/14,8.7
1,OMGEVING,Almere,Jun/14,8.7
1,OMGEVING,Almere,Jul/14,8.7
1,OMGEVING,Almere,Aug/14,8.7
1,OMGEVING,Almere,Sep/14,8.7
1,OMGEVING,Almere,Oct/14,8.7
1,OMGEVING,Almere,Nov/14,8.7
1,OMGEVING,Almere,Dec/14,8.7
1,OMGEVING,Haven,Jan/14,8.7
1,OMGEVING,Haven,Feb/14,8.7
1,OMGEVING,Haven,Mar/14,8.7
1,OMGEVING,Haven,Apr/14,8.7
1,OMGEVING,Haven,May/14,8.7
1,OMGEVING,Haven,Jun/14,8.7
1,OMGEVING,Haven,Jul/14,8.7
1,OMGEVING,Haven,Aug/14,8.7
1,OMGEVING,Haven,Sep/14,8.7
1,OMGEVING,Haven,Oct/14,8.7
1,OMGEVING,Haven,Nov/14,8.7
1,OMGEVING,Haven,Dec/14,8.7
1,OMGEVING,Pampus,Jan/14,8.7
1,OMGEVING,Pampus,Feb/14,8.7
