ID_PI,KPI,Gebied,Date,Value
1,OMGEVING,Pampus,Mar/14,8.7
1,OMGEVING,Pampus,Apr/14,8.7
1,OMGEVING,Pampus,May/14,8.7
1,OMGEVING,Pampus,Jun/14,8.7
1,OMGEVING,Pampus,Jul/14,8.7
1,OMGEVING,Pampus,Aug/14,8.7
1,OMGEVING,Pampus,Sep/14,8.7
1,OMGEVING,Pampus,Oct/14,8.7
1,OMGEVING,Pampus,Nov/14,8.7
1,OMGEVING,Pampus,Dec/14,8.7
1,OMGEVING,Poort,Jan/14,8.7
1,OMGEVING,Poort,Feb/14,8.7
1,OMGEVING,Poort,Mar/14,8.7
1,OMGEVING,Poort,Apr/14,8.7
1,OMGEVING,Poort,May/14,8.7
1,OMGEVING,Poort,Jun/14,8.7
1,OMGEVING,Poort,Jul/14,8.7
1,OMGEVING,Poort,Aug/14,8.7
1,OMGEVING,Poort,Sep/14,8.7
1,OMGEVING,Poort,Oct/14,8.7
1,OMGEVING,Poort,Nov/14,8.7
1,OMGEVING,Poort,Dec/14,8.7
1,OMGEVING,Stad,Jan/14,8.7
1,OMGEVING,Stad,Feb/14,8.7
1,OMGEVING,Stad,Mar/14,8.7
1,OMGEVING,Stad,Apr/14,8.7
1,OMGEVING,Stad,May/14,8.7
1,OMGEVING,Stad,Jun/14,8.7
1,OMGEVING,Stad,Jul/14,8.7
1,OMGEVING,Stad,Aug/14,8.7
1,OMGEVING,Stad,Sep/14,8.7
1,OMGEVING,Stad,Oct/14,8.7
1,OMGEVING,Stad,Nov/14,8.7
1,OMGEVING,Stad,Dec/14,8.7
1,OMGEVING,Hout,Jan/14,8.7
1,OMGEVING,Hout,Feb/14,8.7
1,OMGEVING,Hout,Mar/14,8.7
1,OMGEVING,Hout,Apr/14,8.7
1,OMGEVING,Hout,May/14,8.7
1,OMGEVING,Hout,Jun/14,8.7
1,OMGEVING,Hout,Jul/14,8.7
1,OMGEVING,Hout,Aug/14,8.7
1,OMGEVING,Hout,Sep/14,8.7
1,OMGEVING,Hout,Oct/14,8.7
1,OMGEVING,Hout,Nov/14,8.7
1,OMGEVING,Hout,Dec/14,8.7
1,OMGEVING,Poort,Jan/14,8.7
1,OMGEVING,Poort,Feb/14,8.7
1,OMGEVING,Poort,Mar/14,8.7
1,OMGEVING,Poort,Apr/14,8.7
1,OMGEVING,Poort,May/14,8.7
1,OMGEVING,Poort,Jun/14,8.7
1,OMGEVING,Poort,Jul/14,8.7
1,OMGEVING,Poort,Aug/14,8.7
1,OMGEVING,Poort,Sep/14,8.7
1,OMGEVING,Poort,Oct/14,8.7
1,OMGEVING,Poort,Nov/14,8.7
1,OMGEVING,Poort,Dec/14,8.7
1,GEBRUIK,Almere,Jan/09,8.7
1,GEBRUIK,Almere,Feb/09,8.7
1,GEBRUIK,Almere,Mar/09,8.7
1,GEBRUIK,Almere,Apr/09,8.7
1,GEBRUIK,Almere,May/09,8.7
1,GEBRUIK,Almere,Jun/09,8.7
1,GEBRUIK,Almere,Jul/09,8.7
1,GEBRUIK,Almere,Aug/09,8.7
1,GEBRUIK,Almere,Sep/09,8.7
1,GEBRUIK,Almere,Oct/09,8.7
1,GEBRUIK,Almere,Nov/09,8.7
1,GEBRUIK,Almere,Dec/09,8.7
1,GEBRUIK,Haven,Jan/09,8.7
1,GEBRUIK,Haven,Feb/09,8.7
1,GEBRUIK,Haven,Mar/09,8.7
1,GEBRUIK,Haven,Apr/09,8.7
1,GEBRUIK,Haven,May/09,8.7
1,GEBRUIK,Haven,Jun/09,8.7
1,GEBRUIK,Haven,Jul/09,8.7
1,GEBRUIK,Haven,Aug/09,8.7
1,GEBRUIK,Haven,Sep/09,8.7
1,GEBRUIK,Haven,Oct/09,8.7
1,GEBRUIK,Haven,Nov/09,8.7
1,GEBRUIK,Haven,Dec/09,8.7
1,GEBRUIK,Pampus,Jan/09,8.7
1,GEBRUIK,Pampus,Feb/09,8.7
1,GEBRUIK,Pampus,Mar/09,8.7
1,GEBRUIK,Pampus,Apr/09,8.7
1,GEBRUIK,Pampus,May/09,8.7
1,GEBRUIK,Pampus,Jun/09,8.7
1,GEBRUIK,Pampus,Jul/09,8.7
1,GEBRUIK,Pampus,Aug/09,8.7
1,GEBRUIK,Pampus,Sep/09,8.7
1,GEBRUIK,Pampus,Oct/09,8.7
1,GEBRUIK,Pampus,Nov/09,8.7
1,GEBRUIK,Pampus,Dec/09,8.7
1,GEBRUIK,Poort,Jan/09,8.7
1,GEBRUIK,Poort,Feb/09,8.7
1,GEBRUIK,Poort,Mar/09,8.7
1,GEBRUIK,Poort,Apr/09,8.7
1,GEBRUIK,Poort,May/09,8.7
1,GEBRUIK,Poort,Jun/09,8.7
1,GEBRUIK,Poort,Jul/09,8.7
1,GEBRUIK,Poort,Aug/09,8.7
1,GEBRUIK,Poort,Sep/09,8.7
1,GEBRUIK,Poort,Oct/09,8.7
1,GEBRUIK,Poort,Nov/09,8.7
1,GEBRUIK,Poort,Dec/09,8.7
1,GEBRUIK,Stad,Jan/09,8.7
1,GEBRUIK,Stad,Feb/09,8.7
1,GEBRUIK,Stad,Mar/09,8.7
1,GEBRUIK,Stad,Apr/09,8.7
1,GEBRUIK,Stad,May/09,8.7
1,GEBRUIK,Stad,Jun/09,8.7
1,GEBRUIK,Stad,Jul/09,8.7
1,GEBRUIK,Stad,Aug/09,8.7
1,GEBRUIK,Stad,Sep/09,8.7
1,GEBRUIK,Stad,Oct/09,8.7
1,GEBRUIK,Stad,Nov/09,8.7
1,GEBRUIK,Stad,Dec/09,8.7
1,GEBRUIK,Hout,Jan/09,8.7
1,GEBRUIK,Hout,Feb/09,8.7
1,GEBRUIK,Hout,Mar/09,8.7
1,GEBRUIK,Hout,Apr/09,8.7
1,GEBRUIK,Hout,May/09,8.7
1,GEBRUIK,Hout,Jun/09,8.7
1,GEBRUIK,Hout,Jul/09,8.7
1,GEBRUIK,Hout,Aug/09,8.7
1,GEBRUIK,Hout,Sep/09,8.7
1,GEBRUIK,Hout,Oct/09,8.7
1,GEBRUIK,Hout,Nov/09,8.7
1,GEBRUIK,Hout,Dec/09,8.7
1,GEBRUIK,Poort,Jan/09,8.7
1,GEBRUIK,Poort,Feb/09,8.7
1,GEBRUIK,Poort,Mar/09,8.7
1,GEBRUIK,Poort,Apr/09,8.7
1,GEBRUIK,Poort,May/09,8.7
1,GEBRUIK,Poort,Jun/09,8.7
1,GEBRUIK,Poort,Jul/09,8.7
1,GEBRUIK,Poort,Aug/09,8.7
1,GEBRUIK,Poort,Sep/09,8.7
1,GEBRUIK,Poort,Oct/09,8.7
1,GEBRUIK,Poort,Nov/09,8.7
1,GEBRUIK,Poort,Dec/09,8.7
1,GEBRUIK,Almere,Jan/10,8.7
1,GEBRUIK,Almere,Feb/10,8.7
1,GEBRUIK,Almere,Mar/10,8.7
1,GEBRUIK,Almere,Apr/10,8.7
1,GEBRUIK,Almere,May/10,8.7
1,GEBRUIK,Almere,Jun/10,8.7
1,GEBRUIK,Almere,Jul/10,8.7
1,GEBRUIK,Almere,Aug/10,8.7
1,GEBRUIK,Almere,Sep/10,8.7
1,GEBRUIK,Almere,Oct/10,8.7
1,GEBRUIK,Almere,Nov/10,8.7
1,GEBRUIK,Almere,Dec/10,8.7
1,GEBRUIK,Haven,Jan/10,8.7
1,GEBRUIK,Haven,Feb/10,8.7
1,GEBRUIK,Haven,Mar/10,8.7
1,GEBRUIK,Haven,Apr/10,8.7
1,GEBRUIK,Haven,May/10,8.7
1,GEBRUIK,Haven,Jun/10,8.7
1,GEBRUIK,Haven,Jul/10,8.7
1,GEBRUIK,Haven,Aug/10,8.7
1,GEBRUIK,Haven,Sep/10,8.7
1,GEBRUIK,Haven,Oct/10,8.7
1,GEBRUIK,Haven,Nov/10,8.7
1,GEBRUIK,Haven,Dec/10,8.7
1,GEBRUIK,Pampus,Jan/10,8.7
1,GEBRUIK,Pampus,Feb/10,8.7
1,GEBRUIK,Pampus,Mar/10,8.7
1,GEBRUIK,Pampus,Apr/10,8.7
1,GEBRUIK,Pampus,May/10,8.7
1,GEBRUIK,Pampus,Jun/10,8.7
1,GEBRUIK,Pampus,Jul/10,8.7
1,GEBRUIK,Pampus,Aug/10,8.7
1,GEBRUIK,Pampus,Sep/10,8.7
1,GEBRUIK,Pampus,Oct/10,8.7
1,GEBRUIK,Pampus,Nov/10,8.7
1,GEBRUIK,Pampus,Dec/10,8.7
1,GEBRUIK,Poort,Jan/10,8.7
1,GEBRUIK,Poort,Feb/10,8.7
1,GEBRUIK,Poort,Mar/10,8.7
1,GEBRUIK,Poort,Apr/10,8.7
1,GEBRUIK,Poort,May/10,8.7
1,GEBRUIK,Poort,Jun/10,8.7
1,GEBRUIK,Poort,Jul/10,8.7
1,GEBRUIK,Poort,Aug/10,8.7
1,GEBRUIK,Poort,Sep/10,8.7
1,GEBRUIK,Poort,Oct/10,8.7
1,GEBRUIK,Poort,Nov/10,8.7
1,GEBRUIK,Poort,Dec/10,8.7
1,GEBRUIK,Stad,Jan/10,8.7
1,GEBRUIK,Stad,Feb/10,8.7
1,GEBRUIK,Stad,Mar/10,8.7
1,GEBRUIK,Stad,Apr/10,8.7
1,GEBRUIK,Stad,May/10,8.7
1,GEBRUIK,Stad,Jun/10,8.7
1,GEBRUIK,Stad,Jul/10,8.7
1,GEBRUIK,Stad,Aug/10,8.7
1,GEBRUIK,Stad,Sep/10,8.7
1,GEBRUIK,Stad,Oct/10,8.7
1,GEBRUIK,Stad,Nov/10,8.7
1,GEBRUIK,Stad,Dec/10,8.7
1,GEBRUIK,Hout,Jan/10,8.7
1,GEBRUIK,Hout,Feb/10,8.7
1,GEBRUIK,Hout,Mar/10,8.7
1,GEBRUIK,Hout,Apr/10,8.7
1,GEBRUIK,Hout,May/10,8.7
1,GEBRUIK,Hout,Jun/10,8.7
1,GEBRUIK,Hout,Jul/10,8.7
1,GEBRUIK,Hout,Aug/10,8.7
1,GEBRUIK,Hout,Sep/10,8.7
1,GEBRUIK,Hout,Oct/10,8.7
1,GEBRUIK,Hout,Nov/10,8.7
1,GEBRUIK,Hout,Dec/10,8.7
1,GEBRUIK,Poort,Jan/10,8.7
1,GEBRUIK,Poort,Feb/10,8.7
1,GEBRUIK,Poort,Mar/10,8.7
1,GEBRUIK,Poort,Apr/10,8.7
1,GEBRUIK,Poort,May/10,8.7
1,GEBRUIK,Poort,Jun/10,8.7
1,GEBRUIK,Poort,Jul/10,8.7
1,GEBRUIK,Poort,Aug/10,8.7
1,GEBRUIK,Poort,Sep/10,8.7
1,GEBRUIK,Poort,Oct/10,8.7
1,GEBRUIK,Poort,Nov/10,8.7
1,GEBRUIK,Poort,Dec/10,8.7
1,GEBRUIK,Almere,Jan/11,8.7
1,GEBRUIK,Almere,Feb/11,8.7
1,GEBRUIK,Almere,Mar/11,8.7
1,GEBRUIK,Almere,Apr/11,8.7
1,GEBRUIK,Almere,May/11,8.7
1,GEBRUIK,Almere,Jun/11,8.7
1,GEBRUIK,Almere,Jul/11,8.7
1,GEBRUIK,Almere,Aug/11,8.7
1,GEBRUIK,Almere,Sep/11,8.7
1,GEBRUIK,Almere,Oct/11,8.7
1,GEBRUIK,Almere,Nov/11,8.7
1,GEBRUIK,Almere,Dec/11,8.7
1,GEBRUIK,Haven,Jan/11,8.7
1,GEBRUIK,Haven,Feb/11,8.7
1,GEBRUIK,Haven,Mar/11,8.7
1,GEBRUIK,Haven,Apr/11,8.7
1,GEBRUIK,Haven,May/11,8.7
1,GEBRUIK,Haven,Jun/11,8.7
1,GEBRUIK,Haven,Jul/11,8.7
1,GEBRUIK,Haven,Aug/11,8.7
1,GEBRUIK,Haven,Sep/11,8.7
1,GEBRUIK,Haven,Oct/11,8.7
1,GEBRUIK,Haven,Nov/11,8.7
1,GEBRUIK,Haven,Dec/11,8.7
1,GEBRUIK,Pampus,Jan/11,8.7
1,GEBRUIK,Pampus,Feb/11,8.7
1,GEBRUIK,Pampus,Mar/11,8.7
1,GEBRUIK,Pampus,Apr/11,8.7
1,GEBRUIK,Pampus,May/11,8.7
1,GEBRUIK,Pampus,Jun/11,8.7
1,GEBRUIK,Pampus,Jul/11,8.7
1,GEBRUIK,Pampus,Aug/11,8.7
1,GEBRUIK,Pampus,Sep/11,8.7
1,GEBRUIK,Pampus,Oct/11,8.7
1,GEBRUIK,Pampus,Nov/11,8.7
1,GEBRUIK,Pampus,Dec/11,8.7
1,GEBRUIK,Poort,Jan/11,8.7
1,GEBRUIK,Poort,Feb/11,8.7
1,GEBRUIK,Poort,Mar/11,8.7
1,GEBRUIK,Poort,Apr/11,8.7
1,GEBRUIK,Poort,May/11,8.7
1,GEBRUIK,Poort,Jun/11,8.7
1,GEBRUIK,Poort,Jul/11,8.7
1,GEBRUIK,Poort,Aug/11,8.7
1,GEBRUIK,Poort,Sep/11,8.7
1,GEBRUIK,Poort,Oct/11,8.7
1,GEBRUIK,Poort,Nov/11,8.7
1,GEBRUIK,Poort,Dec/11,8.7
1,GEBRUIK,Stad,Jan/11,8.7
1,GEBRUIK,Stad,Feb/11,8.7
1,GEBRUIK,Stad,Mar/11,8.7
1,GEBRUIK,Stad,Apr/11,8.7
1,GEBRUIK,Stad,May/11,8.7
1,GEBRUIK,Stad,Jun/11,8.7
1,GEBRUIK,Stad,Jul/11,8.7
1,GEBRUIK,Stad,Aug/11,8.7
1,GEBRUIK,Stad,Sep/11,8.7
1,GEBRUIK,Stad,Oct/11,8.7
1,GEBRUIK,Stad,Nov/11,8.7
1,GEBRUIK,Stad,Dec/11,8.7
1,GEBRUIK,Hout,Jan/11,8.7
1,GEBRUIK,Hout,Feb/11,8.7
1,GEBRUIK,Hout,Mar/11,8.7
1,GEBRUIK,Hout,Apr/11,8.7
1,GEBRUIK,Hout,May/11,8.7
1,GEBRUIK,Hout,Jun/11,8.7
1,GEBRUIK,Hout,Jul/11,8.7
1,GEBRUIK,Hout,Aug/11,8.7
1,GEBRUIK,Hout,Sep/11,8.7
1,GEBRUIK,Hout,Oct/11,8.7
1,GEBRUIK,Hout,Nov/11,8.7
1,GEBRUIK,Hout,Dec/11,8.7
1,GEBRUIK,Poort,Jan/11,8.7
1,GEBRUIK,Poort,Feb/11,8.7
1,GEBRUIK,Poort,Mar/11,8.7
1,GEBRUIK,Poort,Apr/11,8.7
1,GEBRUIK,Poort,May/11,8.7
1,GEBRUIK,Poort,Jun/11,8.7
1,GEBRUIK,Poort,Jul/11,8.7
1,GEBRUIK,Poort,Aug/11,8.7
1,GEBRUIK,Poort,Sep/11,8.7
1,GEBRUIK,Poort,Oct/11,8.7
1,GEBRUIK,Poort,Nov/11,8.7
1,GEBRUIK,Poort,Dec/11,8.7
1,GEBRUIK,Almere,Jan/12,8.7
1,GEBRUIK,Almere,Feb/12,8.7
1,GEBRUIK,Almere,Mar/12,8.7
1,GEBRUIK,Almere,Apr/12,8.7
1,GEBRUIK,Almere,May/12,8.7
1,GEBRUIK,Almere,Jun/12,8.7
1,GEBRUIK,Almere,Jul/12,8.7
1,GEBRUIK,Almere,Aug/12,8.7
1,GEBRUIK,Almere,Sep/12,8.7
1,GEBRUIK,Almere,Oct/12,8.7
1,GEBRUIK,Almere,Nov/12,8.7
1,GEBRUIK,Almere,Dec/12,8.7
1,GEBRUIK,Haven,Jan/12,8.7
1,GEBRUIK,Haven,Feb/12,8.7
1,GEBRUIK,Haven,Mar/12,8.7
1,GEBRUIK,Haven,Apr/12,8.7
1,GEBRUIK,Haven,May/12,8.7
1,GEBRUIK,Haven,Jun/12,8.7
1,GEBRUIK,Haven,Jul/12,8.7
1,GEBRUIK,Haven,Aug/12,8.7
1,GEBRUIK,Haven,Sep/12,8.7
1,GEBRUIK,Haven,Oct/12,8.7
1,GEBRUIK,Haven,Nov/12,8.7
1,GEBRUIK,Haven,Dec/12,8.7
1,GEBRUIK,Pampus,Jan/12,8.7
1,GEBRUIK,Pampus,Feb/12,8.7
1,GEBRUIK,Pampus,Mar/12,8.7
1,GEBRUIK,Pampus,Apr/12,8.7
1,GEBRUIK,Pampus,May/12,8.7
1,GEBRUIK,Pampus,Jun/12,8.7
1,GEBRUIK,Pampus,Jul/12,8.7
1,GEBRUIK,Pampus,Aug/12,8.7
1,GEBRUIK,Pampus,Sep/12,8.7
1,GEBRUIK,Pampus,Oct/12,8.7
1,GEBRUIK,Pampus,Nov/12,8.7
1,GEBRUIK,Pampus,Dec/12,8.7
1,GEBRUIK,Poort,Jan/12,8.7
1,GEBRUIK,Poort,Feb/12,8.7
1,GEBRUIK,Poort,Mar/12,8.7
1,GEBRUIK,Poort,Apr/12,8.7
1,GEBRUIK,Poort,May/12,8.7
1,GEBRUIK,Poort,Jun/12,8.7
1,GEBRUIK,Poort,Jul/12,8.7
1,GEBRUIK,Poort,Aug/12,8.7
1,GEBRUIK,Poort,Sep/12,8.7
1,GEBRUIK,Poort,Oct/12,8.7
1,GEBRUIK,Poort,Nov/12,8.7
1,GEBRUIK,Poort,Dec/12,8.7
1,GEBRUIK,Stad,Jan/12,8.7
1,GEBRUIK,Stad,Feb/12,8.7
1,GEBRUIK,Stad,Mar/12,8.7
1,GEBRUIK,Stad,Apr/12,8.7
1,GEBRUIK,Stad,May/12,8.7
1,GEBRUIK,Stad,Jun/12,8.7
1,GEBRUIK,Stad,Jul/12,8.7
1,GEBRUIK,Stad,Aug/12,8.7
1,GEBRUIK,Stad,Sep/12,8.7
1,GEBRUIK,Stad,Oct/12,8.7
1,GEBRUIK,Stad,Nov/12,8.7
1,GEBRUIK,Stad,Dec/12,8.7
1,GEBRUIK,Hout,Jan/12,8.7
1,GEBRUIK,Hout,Feb/12,8.7
1,GEBRUIK,Hout,Mar/12,8.7
1,GEBRUIK,Hout,Apr/12,8.7
1,GEBRUIK,Hout,May/12,8.7
1,GEBRUIK,Hout,Jun/12,8.7
1,GEBRUIK,Hout,Jul/12,8.7
1,GEBRUIK,Hout,Aug/12,8.7
1,GEBRUIK,Hout,Sep/12,8.7
1,GEBRUIK,Hout,Oct/12,8.7
1,GEBRUIK,Hout,Nov/12,8.7
1,GEBRUIK,Hout,Dec/12,8.7
1,GEBRUIK,Poort,Jan/12,8.7
1,GEBRUIK,Poort,Feb/12,8.7
1,GEBRUIK,Poort,Mar/12,8.7
1,GEBRUIK,Poort,Apr/12,8.7
1,GEBRUIK,Poort,May/12,8.7
1,GEBRUIK,Poort,Jun/12,8.7
1,GEBRUIK,Poort,Jul/12,8.7
1,GEBRUIK,Poort,Aug/12,8.7
1,GEBRUIK,Poort,Sep/12,8.7
1,GEBRUIK,Poort,Oct/12,8.7
1,GEBRUIK,Poort,Nov/12,8.7
1,GEBRUIK,Poort,Dec/12,8.7
1,GEBRUIK,Almere,Jan/13,8.7
1,GEBRUIK,Almere,Feb/13,8.7
1,GEBRUIK,Almere,Mar/13,8.7
1,GEBRUIK,Almere,Apr/13,8.7
1,GEBRUIK,Almere,May/13,8.7
1,GEBRUIK,Almere,Jun/13,8.7
1,GEBRUIK,Almere,Jul/13,8.7
1,GEBRUIK,Almere,Aug/13,8.7
1,GEBRUIK,Almere,Sep/13,8.7
1,GEBRUIK,Almere,Oct/13,8.7
1,GEBRUIK,Almere,Nov/13,8.7
1,GEBRUIK,Almere,Dec/13,8.7
1,GEBRUIK,Haven,Jan/13,8.7
1,GEBRUIK,Haven,Feb/13,8.7
1,GEBRUIK,Haven,Mar/13,8.7
1,GEBRUIK,Haven,Apr/13,8.7
1,GEBRUIK,Haven,May/13,8.7
1,GEBRUIK,Haven,Jun/13,8.7
1,GEBRUIK,Haven,Jul/13,8.7
1,GEBRUIK,Haven,Aug/13,8.7
1,GEBRUIK,Haven,Sep/13,8.7
1,GEBRUIK,Haven,Oct/13,8.7
1,GEBRUIK,Haven,Nov/13,8.7
1,GEBRUIK,Haven,Dec/13,8.7
1,GEBRUIK,Pampus,Jan/13,8.7
1,GEBRUIK,Pampus,Feb/13,8.7
1,GEBRUIK,Pampus,Mar/13,8.7
1,GEBRUIK,Pampus,Apr/13,8.7
1,GEBRUIK,Pampus,May/13,8.7
1,GEBRUIK,Pampus,Jun/13,8.7
1,GEBRUIK,Pampus,Jul/13,8.7
1,GEBRUIK,Pampus,Aug/13,8.7
1,GEBRUIK,Pampus,Sep/13,8.7
1,GEBRUIK,Pampus,Oct/13,8.7
1,GEBRUIK,Pampus,Nov/13,8.7
1,GEBRUIK,Pampus,Dec/13,8.7
1,GEBRUIK,Poort,Jan/13,8.7
1,GEBRUIK,Poort,Feb/13,8.7
1,GEBRUIK,Poort,Mar/13,8.7
1,GEBRUIK,Poort,Apr/13,8.7
1,GEBRUIK,Poort,May/13,8.7
1,GEBRUIK,Poort,Jun/13,8.7
1,GEBRUIK,Poort,Jul/13,8.7
1,GEBRUIK,Poort,Aug/13,8.7
1,GEBRUIK,Poort,Sep/13,8.7
1,GEBRUIK,Poort,Oct/13,8.7
1,GEBRUIK,Poort,Nov/13,8.7
1,GEBRUIK,Poort,Dec/13,8.7
1,GEBRUIK,Stad,Jan/13,8.7
1,GEBRUIK,Stad,Feb/13,8.7
1,GEBRUIK,Stad,Mar/13,8.7
1,GEBRUIK,Stad,Apr/13,8.7
1,GEBRUIK,Stad,May/13,8.7
1,GEBRUIK,Stad,Jun/13,8.7
1,GEBRUIK,Stad,Jul/13,8.7
1,GEBRUIK,Stad,Aug/13,8.7
1,GEBRUIK,Stad,Sep/13,8.7
1,GEBRUIK,Stad,Oct/13,8.7
1,GEBRUIK,Stad,Nov/13,8.7
1,GEBRUIK,Stad,Dec/13,8.7
1,GEBRUIK,Hout,Jan/13,8.7
1,GEBRUIK,Hout,Feb/13,8.7
1,GEBRUIK,Hout,Mar/13,8.7
1,GEBRUIK,Hout,Apr/13,8.7
1,GEBRUIK,Hout,May/13,8.7
1,GEBRUIK,Hout,Jun/13,8.7
1,GEBRUIK,Hout,Jul/13,8.7
1,GEBRUIK,Hout,Aug/13,8.7
1,GEBRUIK,Hout,Sep/13,8.7
1,GEBRUIK,Hout,Oct/13,8.7
1,GEBRUIK,Hout,Nov/13,8.7
1,GEBRUIK,Hout,Dec/13,8.7
1,GEBRUIK,Poort,Jan/13,8.7
1,GEBRUIK,Poort,Feb/13,8.7
1,GEBRUIK,Poort,Mar/13,8.7
1,GEBRUIK,Poort,Apr/13,8.7
1,GEBRUIK,Poort,May/13,8.7
1,GEBRUIK,Poort,Jun/13,8.7
1,GEBRUIK,Poort,Jul/13,8.7
1,GEBRUIK,Poort,Aug/13,8.7
1,GEBRUIK,Poort,Sep/13,8.7
1,GEBRUIK,Poort,Oct/13,8.7
1,GEBRUIK,Poort,Nov/13,8.7
1,GEBRUIK,Poort,Dec/13,8.7
1,GEBRUIK,Almere,Jan/14,8.7
1,GEBRUIK,Almere,Feb/14,8.7
1,GEBRUIK,Almere,Mar/14,8.7
1,GEBRUIK,Almere,Apr/14,8.7
1,GEBRUIK,Almere,May/14,8.7
1,GEBRUIK,Almere,Jun/14,8.7
1,GEBRUIK,Almere,Jul/14,8.7
1,GEBRUIK,Almere,Aug/14,8.7
1,GEBRUIK,Almere,Sep/14,8.7
1,GEBRUIK,Almere,Oct/14,8.7
1,GEBRUIK,Almere,Nov/14,8.7
1,GEBRUIK,Almere,Dec/14,8.7
1,GEBRUIK,Haven,Jan/14,8.7
1,GEBRUIK,Haven,Feb/14,8.7
1,GEBRUIK,Haven,Mar/14,8.7
1,GEBRUIK,Haven,Apr/14,8.7
1,GEBRUIK,Haven,May/14,8.7
1,GEBRUIK,Haven,Jun/14,8.7
1,GEBRUIK,Haven,Jul/14,8.7
1,GEBRUIK,Haven,Aug/14,8.7
1,GEBRUIK,Haven,Sep/14,8.7
1,GEBRUIK,Haven,Oct/14,8.7
1,GEBRUIK,Haven,Nov/14,8.7
1,GEBRUIK,Haven,Dec/14,8.7
1,GEBRUIK,Pampus,Jan/14,8.7
1,GEBRUIK,Pampus,Feb/14,8.7
1,GEBRUIK,Pampus,Mar/14,8.7
1,GEBRUIK,Pampus,Apr/14,8.7
1,GEBRUIK,Pampus,May/14,8.7
1,GEBRUIK,Pampus,Jun/14,8.7
1,GEBRUIK,Pampus,Jul/14,8.7
1,GEBRUIK,Pampus,Aug/14,8.7
1,GEBRUIK,Pampus,Sep/14,8.7
1,GEBRUIK,Pampus,Oct/14,8.7
1,GEBRUIK,Pampus,Nov/14,8.7
1,GEBRUIK,Pampus,Dec/14,8.7
1,GEBRUIK,Poort,Jan/14,8.7
1,GEBRUIK,Poort,Feb/14,8.7
1,GEBRUIK,Poort,Mar/14,8.7
1,GEBRUIK,Poort,Apr/14,8.7
1,GEBRUIK,Poort,May/14,8.7
1,GEBRUIK,Poort,Jun/14,8.7
1,GEBRUIK,Poort,Jul/14,8.7
1,GEBRUIK,Poort,Aug/14,8.7
1,GEBRUIK,Poort,Sep/14,8.7
1,GEBRUIK,Poort,Oct/14,8.7
1,GEBRUIK,Poort,Nov/14,8.7
1,GEBRUIK,Poort,Dec/14,8.7
1,GEBRUIK,Stad,Jan/14,8.7
1,GEBRUIK,Stad,Feb/14,8.7
1,GEBRUIK,Stad,Mar/14,8.7
1,GEBRUIK,Stad,Apr/14,8.7
1,GEBRUIK,Stad,May/14,8.7
1,GEBRUIK,Stad,Jun/14,8.7
1,GEBRUIK,Stad,Jul/14,8.7
1,GEBRUIK,Stad,Aug/14,8.7
1,GEBRUIK,Stad,Sep/14,8.7
1,GEBRUIK,Stad,Oct/14,8.7
1,GEBRUIK,Stad,Nov/14,8.7
1,GEBRUIK,Stad,Dec/14,8.7
1,GEBRUIK,Hout,Jan/14,8.7
1,GEBRUIK,Hout,Feb/14,8.7
1,GEBRUIK,Hout,Mar/14,8.7
1,GEBRUIK,Hout,Apr/14,8.7
1,GEBRUIK,Hout,May/14,8.7
1,GEBRUIK,Hout,Jun/14,8.7
1,GEBRUIK,Hout,Jul/14,8.7
1,GEBRUIK,Hout,Aug/14,8.7
1,GEBRUIK,Hout,Sep/14,8.7
1,GEBRUIK,Hout,Oct/14,8.7
1,GEBRUIK,Hout,Nov/14,8.7
1,GEBRUIK,Hout,Dec/14,8.7
1,GEBRUIK,Poort,Jan/14,8.7
1,GEBRUIK,Poort,Feb/14,8.7
1,GEBRUIK,Poort,Mar/14,8.7
1,GEBRUIK,Poort,Apr/14,8.7
1,GEBRUIK,Poort,May/14,8.7
1,GEBRUIK,Poort,Jun/14,8.7
1,GEBRUIK,Poort,Jul/14,8.7
1,GEBRUIK,Poort,Aug/14,8.7
1,GEBRUIK,Poort,Sep/14,8.7
1,GEBRUIK,Poort,Oct/14,8.7
1,GEBRUIK,Poort,Nov/14,8.7
1,GEBRUIK,Poort,Dec/14,8.7